Provincias;Municipios;Sexo;Edad;Total
34 Palencia;34089 Itero de la Vega;Total;De 95 a 99 años;1
34 Palencia;34089 Itero de la Vega;Total;100 y más años;0
34 Palencia;34091 Lagartos;Total;De 65 a 69 años;7
34 Palencia;34091 Lagartos;Total;De 70 a 74 años;8
34 Palencia;34091 Lagartos;Total;De 75 a 79 años;7
34 Palencia;34091 Lagartos;Total;De 80 a 84 años;11
34 Palencia;34091 Lagartos;Total;De 85 a 89 años;7
34 Palencia;34091 Lagartos;Total;De 90 a 94 años;9
34 Palencia;34091 Lagartos;Total;De 95 a 99 años;2
34 Palencia;34091 Lagartos;Total;100 y más años;0
34 Palencia;34092 Lantadilla;Total;De 65 a 69 años;32
34 Palencia;34092 Lantadilla;Total;De 70 a 74 años;18
34 Palencia;34092 Lantadilla;Total;De 75 a 79 años;18
34 Palencia;34092 Lantadilla;Total;De 80 a 84 años;28
34 Palencia;34092 Lantadilla;Total;De 85 a 89 años;18
34 Palencia;34092 Lantadilla;Total;De 90 a 94 años;10
34 Palencia;34092 Lantadilla;Total;De 95 a 99 años;4
34 Palencia;34092 Lantadilla;Total;100 y más años;1
34 Palencia;34093 Vid de Ojeda, La;Total;De 65 a 69 años;9
34 Palencia;34093 Vid de Ojeda, La;Total;De 70 a 74 años;4
34 Palencia;34093 Vid de Ojeda, La;Total;De 75 a 79 años;4
34 Palencia;34093 Vid de Ojeda, La;Total;De 80 a 84 años;2
34 Palencia;34093 Vid de Ojeda, La;Total;De 85 a 89 años;3
34 Palencia;34093 Vid de Ojeda, La;Total;De 90 a 94 años;6
34 Palencia;34093 Vid de Ojeda, La;Total;De 95 a 99 años;2
34 Palencia;34093 Vid de Ojeda, La;Total;100 y más años;0
34 Palencia;34094 Ledigos;Total;De 65 a 69 años;5
34 Palencia;34094 Ledigos;Total;De 70 a 74 años;7
34 Palencia;34094 Ledigos;Total;De 75 a 79 años;5
34 Palencia;34094 Ledigos;Total;De 80 a 84 años;3
34 Palencia;34094 Ledigos;Total;De 85 a 89 años;3
34 Palencia;34094 Ledigos;Total;De 90 a 94 años;2
34 Palencia;34094 Ledigos;Total;De 95 a 99 años;0
34 Palencia;34094 Ledigos;Total;100 y más años;0
34 Palencia;34096 Lomas;Total;De 65 a 69 años;4
34 Palencia;34096 Lomas;Total;De 70 a 74 años;3
34 Palencia;34096 Lomas;Total;De 75 a 79 años;6
34 Palencia;34096 Lomas;Total;De 80 a 84 años;4
34 Palencia;34096 Lomas;Total;De 85 a 89 años;2
34 Palencia;34096 Lomas;Total;De 90 a 94 años;1
34 Palencia;34096 Lomas;Total;De 95 a 99 años;0
34 Palencia;34096 Lomas;Total;100 y más años;0
34 Palencia;34098 Magaz de Pisuerga;Total;De 65 a 69 años;65
34 Palencia;34098 Magaz de Pisuerga;Total;De 70 a 74 años;40
34 Palencia;34098 Magaz de Pisuerga;Total;De 75 a 79 años;35
34 Palencia;34098 Magaz de Pisuerga;Total;De 80 a 84 años;23
34 Palencia;34098 Magaz de Pisuerga;Total;De 85 a 89 años;13
34 Palencia;34098 Magaz de Pisuerga;Total;De 90 a 94 años;2
34 Palencia;34098 Magaz de Pisuerga;Total;De 95 a 99 años;5
34 Palencia;34098 Magaz de Pisuerga;Total;100 y más años;0
34 Palencia;34099 Manquillos;Total;De 65 a 69 años;9
34 Palencia;34099 Manquillos;Total;De 70 a 74 años;2
34 Palencia;34099 Manquillos;Total;De 75 a 79 años;5
34 Palencia;34099 Manquillos;Total;De 80 a 84 años;1
34 Palencia;34099 Manquillos;Total;De 85 a 89 años;0
34 Palencia;34099 Manquillos;Total;De 90 a 94 años;1
34 Palencia;34099 Manquillos;Total;De 95 a 99 años;0
34 Palencia;34099 Manquillos;Total;100 y más años;0
34 Palencia;34100 Mantinos;Total;De 65 a 69 años;27
34 Palencia;34100 Mantinos;Total;De 70 a 74 años;11
34 Palencia;34100 Mantinos;Total;De 75 a 79 años;6
34 Palencia;34100 Mantinos;Total;De 80 a 84 años;4
34 Palencia;34100 Mantinos;Total;De 85 a 89 años;3
34 Palencia;34100 Mantinos;Total;De 90 a 94 años;2
34 Palencia;34100 Mantinos;Total;De 95 a 99 años;1
34 Palencia;34100 Mantinos;Total;100 y más años;0
34 Palencia;34101 Marcilla de Campos;Total;De 65 a 69 años;7
34 Palencia;34101 Marcilla de Campos;Total;De 70 a 74 años;7
34 Palencia;34101 Marcilla de Campos;Total;De 75 a 79 años;3
34 Palencia;34101 Marcilla de Campos;Total;De 80 a 84 años;5
34 Palencia;34101 Marcilla de Campos;Total;De 85 a 89 años;1
34 Palencia;34101 Marcilla de Campos;Total;De 90 a 94 años;2
34 Palencia;34101 Marcilla de Campos;Total;De 95 a 99 años;0
34 Palencia;34101 Marcilla de Campos;Total;100 y más años;0
34 Palencia;34102 Mazariegos;Total;De 65 a 69 años;17
34 Palencia;34102 Mazariegos;Total;De 70 a 74 años;12
34 Palencia;34102 Mazariegos;Total;De 75 a 79 años;16
34 Palencia;34102 Mazariegos;Total;De 80 a 84 años;15
34 Palencia;34102 Mazariegos;Total;De 85 a 89 años;8
34 Palencia;34102 Mazariegos;Total;De 90 a 94 años;2
34 Palencia;34102 Mazariegos;Total;De 95 a 99 años;0
34 Palencia;34102 Mazariegos;Total;100 y más años;0
34 Palencia;34103 Mazuecos de Valdeginate;Total;De 65 a 69 años;8
34 Palencia;34103 Mazuecos de Valdeginate;Total;De 70 a 74 años;6
34 Palencia;34103 Mazuecos de Valdeginate;Total;De 75 a 79 años;10
34 Palencia;34103 Mazuecos de Valdeginate;Total;De 80 a 84 años;8
34 Palencia;34103 Mazuecos de Valdeginate;Total;De 85 a 89 años;5
34 Palencia;34103 Mazuecos de Valdeginate;Total;De 90 a 94 años;0
34 Palencia;34103 Mazuecos de Valdeginate;Total;De 95 a 99 años;0
34 Palencia;34103 Mazuecos de Valdeginate;Total;100 y más años;0
34 Palencia;34104 Melgar de Yuso;Total;De 65 a 69 años;27
34 Palencia;34104 Melgar de Yuso;Total;De 70 a 74 años;26
34 Palencia;34104 Melgar de Yuso;Total;De 75 a 79 años;18
34 Palencia;34104 Melgar de Yuso;Total;De 80 a 84 años;19
34 Palencia;34104 Melgar de Yuso;Total;De 85 a 89 años;15
34 Palencia;34104 Melgar de Yuso;Total;De 90 a 94 años;8
34 Palencia;34104 Melgar de Yuso;Total;De 95 a 99 años;2
34 Palencia;34104 Melgar de Yuso;Total;100 y más años;2
34 Palencia;34106 Meneses de Campos;Total;De 65 a 69 años;12
34 Palencia;34106 Meneses de Campos;Total;De 70 a 74 años;10
34 Palencia;34106 Meneses de Campos;Total;De 75 a 79 años;7
34 Palencia;34106 Meneses de Campos;Total;De 80 a 84 años;1
34 Palencia;34106 Meneses de Campos;Total;De 85 a 89 años;5
34 Palencia;34106 Meneses de Campos;Total;De 90 a 94 años;7
34 Palencia;34106 Meneses de Campos;Total;De 95 a 99 años;1
34 Palencia;34106 Meneses de Campos;Total;100 y más años;0
34 Palencia;34107 Micieces de Ojeda;Total;De 65 a 69 años;7
34 Palencia;34107 Micieces de Ojeda;Total;De 70 a 74 años;9
34 Palencia;34107 Micieces de Ojeda;Total;De 75 a 79 años;7
34 Palencia;34107 Micieces de Ojeda;Total;De 80 a 84 años;4
34 Palencia;34107 Micieces de Ojeda;Total;De 85 a 89 años;3
34 Palencia;34107 Micieces de Ojeda;Total;De 90 a 94 años;3
34 Palencia;34107 Micieces de Ojeda;Total;De 95 a 99 años;2
34 Palencia;34107 Micieces de Ojeda;Total;100 y más años;0
34 Palencia;34108 Monzón de Campos;Total;De 65 a 69 años;43
34 Palencia;34108 Monzón de Campos;Total;De 70 a 74 años;39
34 Palencia;34108 Monzón de Campos;Total;De 75 a 79 años;28
34 Palencia;34108 Monzón de Campos;Total;De 80 a 84 años;21
34 Palencia;34108 Monzón de Campos;Total;De 85 a 89 años;15
34 Palencia;34108 Monzón de Campos;Total;De 90 a 94 años;10
34 Palencia;34108 Monzón de Campos;Total;De 95 a 99 años;4
34 Palencia;34108 Monzón de Campos;Total;100 y más años;1
34 Palencia;34109 Moratinos;Total;De 65 a 69 años;9
34 Palencia;34109 Moratinos;Total;De 70 a 74 años;6
34 Palencia;34109 Moratinos;Total;De 75 a 79 años;6
34 Palencia;34109 Moratinos;Total;De 80 a 84 años;3
34 Palencia;34109 Moratinos;Total;De 85 a 89 años;4
34 Palencia;34109 Moratinos;Total;De 90 a 94 años;1
34 Palencia;34109 Moratinos;Total;De 95 a 99 años;2
34 Palencia;34109 Moratinos;Total;100 y más años;0
34 Palencia;34110 Mudá;Total;De 65 a 69 años;14
34 Palencia;34110 Mudá;Total;De 70 a 74 años;3
34 Palencia;34110 Mudá;Total;De 75 a 79 años;2
34 Palencia;34110 Mudá;Total;De 80 a 84 años;2
34 Palencia;34110 Mudá;Total;De 85 a 89 años;3
34 Palencia;34110 Mudá;Total;De 90 a 94 años;2
34 Palencia;34110 Mudá;Total;De 95 a 99 años;1
34 Palencia;34110 Mudá;Total;100 y más años;0
34 Palencia;34112 Nogal de las Huertas;Total;De 65 a 69 años;4
34 Palencia;34112 Nogal de las Huertas;Total;De 70 a 74 años;4
34 Palencia;34112 Nogal de las Huertas;Total;De 75 a 79 años;2
34 Palencia;34112 Nogal de las Huertas;Total;De 80 a 84 años;5
34 Palencia;34112 Nogal de las Huertas;Total;De 85 a 89 años;1
34 Palencia;34112 Nogal de las Huertas;Total;De 90 a 94 años;2
34 Palencia;34112 Nogal de las Huertas;Total;De 95 a 99 años;1
34 Palencia;34112 Nogal de las Huertas;Total;100 y más años;0
34 Palencia;34113 Olea de Boedo;Total;De 65 a 69 años;5
34 Palencia;34113 Olea de Boedo;Total;De 70 a 74 años;1
34 Palencia;34113 Olea de Boedo;Total;De 75 a 79 años;0
34 Palencia;34113 Olea de Boedo;Total;De 80 a 84 años;1
34 Palencia;34113 Olea de Boedo;Total;De 85 a 89 años;4
34 Palencia;34113 Olea de Boedo;Total;De 90 a 94 años;1
34 Palencia;34113 Olea de Boedo;Total;De 95 a 99 años;1
34 Palencia;34113 Olea de Boedo;Total;100 y más años;0
34 Palencia;34114 Olmos de Ojeda;Total;De 65 a 69 años;17
34 Palencia;34114 Olmos de Ojeda;Total;De 70 a 74 años;23
34 Palencia;34114 Olmos de Ojeda;Total;De 75 a 79 años;18
34 Palencia;34114 Olmos de Ojeda;Total;De 80 a 84 años;11
34 Palencia;34114 Olmos de Ojeda;Total;De 85 a 89 años;12
34 Palencia;34114 Olmos de Ojeda;Total;De 90 a 94 años;2
34 Palencia;34114 Olmos de Ojeda;Total;De 95 a 99 años;0
34 Palencia;34114 Olmos de Ojeda;Total;100 y más años;1
34 Palencia;34116 Osornillo;Total;De 65 a 69 años;6
34 Palencia;34116 Osornillo;Total;De 70 a 74 años;3
34 Palencia;34116 Osornillo;Total;De 75 a 79 años;6
34 Palencia;34116 Osornillo;Total;De 80 a 84 años;4
34 Palencia;34116 Osornillo;Total;De 85 a 89 años;2
34 Palencia;34116 Osornillo;Total;De 90 a 94 años;2
34 Palencia;34116 Osornillo;Total;De 95 a 99 años;2
34 Palencia;34116 Osornillo;Total;100 y más años;0
34 Palencia;34120 Palencia;Total;De 65 a 69 años;5.916
34 Palencia;34120 Palencia;Total;De 70 a 74 años;4.842
34 Palencia;34120 Palencia;Total;De 75 a 79 años;3.942
34 Palencia;34120 Palencia;Total;De 80 a 84 años;2.927
34 Palencia;34120 Palencia;Total;De 85 a 89 años;1.719
34 Palencia;34120 Palencia;Total;De 90 a 94 años;1.197
34 Palencia;34120 Palencia;Total;De 95 a 99 años;354
34 Palencia;34120 Palencia;Total;100 y más años;51
34 Palencia;34121 Palenzuela;Total;De 65 a 69 años;24
34 Palencia;34121 Palenzuela;Total;De 70 a 74 años;10
34 Palencia;34121 Palenzuela;Total;De 75 a 79 años;18
34 Palencia;34121 Palenzuela;Total;De 80 a 84 años;13
34 Palencia;34121 Palenzuela;Total;De 85 a 89 años;7
34 Palencia;34121 Palenzuela;Total;De 90 a 94 años;2
34 Palencia;34121 Palenzuela;Total;De 95 a 99 años;1
34 Palencia;34121 Palenzuela;Total;100 y más años;0
34 Palencia;34122 Páramo de Boedo;Total;De 65 a 69 años;8
34 Palencia;34122 Páramo de Boedo;Total;De 70 a 74 años;5
34 Palencia;34122 Páramo de Boedo;Total;De 75 a 79 años;5
34 Palencia;34122 Páramo de Boedo;Total;De 80 a 84 años;5
34 Palencia;34122 Páramo de Boedo;Total;De 85 a 89 años;2
34 Palencia;34122 Páramo de Boedo;Total;De 90 a 94 años;2
34 Palencia;34122 Páramo de Boedo;Total;De 95 a 99 años;1
34 Palencia;34122 Páramo de Boedo;Total;100 y más años;0
34 Palencia;34123 Paredes de Nava;Total;De 65 a 69 años;144
34 Palencia;34123 Paredes de Nava;Total;De 70 a 74 años;106
34 Palencia;34123 Paredes de Nava;Total;De 75 a 79 años;90
34 Palencia;34123 Paredes de Nava;Total;De 80 a 84 años;79
34 Palencia;34123 Paredes de Nava;Total;De 85 a 89 años;64
34 Palencia;34123 Paredes de Nava;Total;De 90 a 94 años;42
34 Palencia;34123 Paredes de Nava;Total;De 95 a 99 años;12
34 Palencia;34123 Paredes de Nava;Total;100 y más años;1
34 Palencia;34124 Payo de Ojeda;Total;De 65 a 69 años;4
34 Palencia;34124 Payo de Ojeda;Total;De 70 a 74 años;7
34 Palencia;34124 Payo de Ojeda;Total;De 75 a 79 años;5
34 Palencia;34124 Payo de Ojeda;Total;De 80 a 84 años;3
34 Palencia;34124 Payo de Ojeda;Total;De 85 a 89 años;0
34 Palencia;34124 Payo de Ojeda;Total;De 90 a 94 años;0
34 Palencia;34124 Payo de Ojeda;Total;De 95 a 99 años;1
34 Palencia;34124 Payo de Ojeda;Total;100 y más años;0
34 Palencia;34125 Pedraza de Campos;Total;De 65 a 69 años;4
34 Palencia;34125 Pedraza de Campos;Total;De 70 a 74 años;13
34 Palencia;34125 Pedraza de Campos;Total;De 75 a 79 años;5
34 Palencia;34125 Pedraza de Campos;Total;De 80 a 84 años;4
34 Palencia;34125 Pedraza de Campos;Total;De 85 a 89 años;1
34 Palencia;34125 Pedraza de Campos;Total;De 90 a 94 años;4
34 Palencia;34125 Pedraza de Campos;Total;De 95 a 99 años;0
34 Palencia;34125 Pedraza de Campos;Total;100 y más años;0
34 Palencia;34126 Pedrosa de la Vega;Total;De 65 a 69 años;24
34 Palencia;34126 Pedrosa de la Vega;Total;De 70 a 74 años;18
34 Palencia;34126 Pedrosa de la Vega;Total;De 75 a 79 años;18
34 Palencia;34126 Pedrosa de la Vega;Total;De 80 a 84 años;20
34 Palencia;34126 Pedrosa de la Vega;Total;De 85 a 89 años;11
34 Palencia;34126 Pedrosa de la Vega;Total;De 90 a 94 años;11
34 Palencia;34126 Pedrosa de la Vega;Total;De 95 a 99 años;1
34 Palencia;34126 Pedrosa de la Vega;Total;100 y más años;0
34 Palencia;34127 Perales;Total;De 65 a 69 años;12
34 Palencia;34127 Perales;Total;De 70 a 74 años;9
34 Palencia;34127 Perales;Total;De 75 a 79 años;12
34 Palencia;34127 Perales;Total;De 80 a 84 años;9
34 Palencia;34127 Perales;Total;De 85 a 89 años;6
34 Palencia;34127 Perales;Total;De 90 a 94 años;4
34 Palencia;34127 Perales;Total;De 95 a 99 años;2
34 Palencia;34127 Perales;Total;100 y más años;1
34 Palencia;34129 Pino del Río;Total;De 65 a 69 años;13
34 Palencia;34129 Pino del Río;Total;De 70 a 74 años;10
34 Palencia;34129 Pino del Río;Total;De 75 a 79 años;16
34 Palencia;34129 Pino del Río;Total;De 80 a 84 años;7
34 Palencia;34129 Pino del Río;Total;De 85 a 89 años;8
34 Palencia;34129 Pino del Río;Total;De 90 a 94 años;6
34 Palencia;34129 Pino del Río;Total;De 95 a 99 años;0
34 Palencia;34129 Pino del Río;Total;100 y más años;0
34 Palencia;34130 Piña de Campos;Total;De 65 a 69 años;19
34 Palencia;34130 Piña de Campos;Total;De 70 a 74 años;14
34 Palencia;34130 Piña de Campos;Total;De 75 a 79 años;7
34 Palencia;34130 Piña de Campos;Total;De 80 a 84 años;9
34 Palencia;34130 Piña de Campos;Total;De 85 a 89 años;11
34 Palencia;34130 Piña de Campos;Total;De 90 a 94 años;4
34 Palencia;34130 Piña de Campos;Total;De 95 a 99 años;3
34 Palencia;34130 Piña de Campos;Total;100 y más años;1
34 Palencia;34131 Población de Arroyo;Total;De 65 a 69 años;1
34 Palencia;34131 Población de Arroyo;Total;De 70 a 74 años;4
34 Palencia;34131 Población de Arroyo;Total;De 75 a 79 años;6
34 Palencia;34131 Población de Arroyo;Total;De 80 a 84 años;6
34 Palencia;34131 Población de Arroyo;Total;De 85 a 89 años;6
34 Palencia;34131 Población de Arroyo;Total;De 90 a 94 años;3
34 Palencia;34131 Población de Arroyo;Total;De 95 a 99 años;0
34 Palencia;34131 Población de Arroyo;Total;100 y más años;1
34 Palencia;34132 Población de Campos;Total;De 65 a 69 años;8
34 Palencia;34132 Población de Campos;Total;De 70 a 74 años;13
34 Palencia;34132 Población de Campos;Total;De 75 a 79 años;10
34 Palencia;34132 Población de Campos;Total;De 80 a 84 años;6
34 Palencia;34132 Población de Campos;Total;De 85 a 89 años;2
34 Palencia;34132 Población de Campos;Total;De 90 a 94 años;2
34 Palencia;34132 Población de Campos;Total;De 95 a 99 años;2
34 Palencia;34132 Población de Campos;Total;100 y más años;0
34 Palencia;34133 Población de Cerrato;Total;De 65 a 69 años;10
34 Palencia;34133 Población de Cerrato;Total;De 70 a 74 años;10
34 Palencia;34133 Población de Cerrato;Total;De 75 a 79 años;8
34 Palencia;34133 Población de Cerrato;Total;De 80 a 84 años;9
34 Palencia;34133 Población de Cerrato;Total;De 85 a 89 años;3
34 Palencia;34133 Población de Cerrato;Total;De 90 a 94 años;3
34 Palencia;34133 Población de Cerrato;Total;De 95 a 99 años;1
34 Palencia;34133 Población de Cerrato;Total;100 y más años;0
34 Palencia;34134 Polentinos;Total;De 65 a 69 años;5
34 Palencia;34134 Polentinos;Total;De 70 a 74 años;0
34 Palencia;34134 Polentinos;Total;De 75 a 79 años;2
34 Palencia;34134 Polentinos;Total;De 80 a 84 años;2
34 Palencia;34134 Polentinos;Total;De 85 a 89 años;2
34 Palencia;34134 Polentinos;Total;De 90 a 94 años;3
34 Palencia;34134 Polentinos;Total;De 95 a 99 años;0
34 Palencia;34134 Polentinos;Total;100 y más años;1
34 Palencia;34135 Pomar de Valdivia;Total;De 65 a 69 años;37
34 Palencia;34135 Pomar de Valdivia;Total;De 70 a 74 años;39
34 Palencia;34135 Pomar de Valdivia;Total;De 75 a 79 años;24
34 Palencia;34135 Pomar de Valdivia;Total;De 80 a 84 años;23
34 Palencia;34135 Pomar de Valdivia;Total;De 85 a 89 años;12
34 Palencia;34135 Pomar de Valdivia;Total;De 90 a 94 años;16
34 Palencia;34135 Pomar de Valdivia;Total;De 95 a 99 años;2
34 Palencia;34135 Pomar de Valdivia;Total;100 y más años;0
34 Palencia;34136 Poza de la Vega;Total;De 65 a 69 años;21
34 Palencia;34136 Poza de la Vega;Total;De 70 a 74 años;21
34 Palencia;34136 Poza de la Vega;Total;De 75 a 79 años;15
34 Palencia;34136 Poza de la Vega;Total;De 80 a 84 años;10
34 Palencia;34136 Poza de la Vega;Total;De 85 a 89 años;4
34 Palencia;34136 Poza de la Vega;Total;De 90 a 94 años;3
34 Palencia;34136 Poza de la Vega;Total;De 95 a 99 años;0
34 Palencia;34136 Poza de la Vega;Total;100 y más años;0
34 Palencia;34137 Pozo de Urama;Total;De 65 a 69 años;5
34 Palencia;34137 Pozo de Urama;Total;De 70 a 74 años;2
34 Palencia;34137 Pozo de Urama;Total;De 75 a 79 años;2
34 Palencia;34137 Pozo de Urama;Total;De 80 a 84 años;2
34 Palencia;34137 Pozo de Urama;Total;De 85 a 89 años;0
34 Palencia;34137 Pozo de Urama;Total;De 90 a 94 años;0
34 Palencia;34137 Pozo de Urama;Total;De 95 a 99 años;0
34 Palencia;34137 Pozo de Urama;Total;100 y más años;0
34 Palencia;34139 Prádanos de Ojeda;Total;De 65 a 69 años;11
34 Palencia;34139 Prádanos de Ojeda;Total;De 70 a 74 años;6
34 Palencia;34139 Prádanos de Ojeda;Total;De 75 a 79 años;11
34 Palencia;34139 Prádanos de Ojeda;Total;De 80 a 84 años;3
34 Palencia;34139 Prádanos de Ojeda;Total;De 85 a 89 años;8
34 Palencia;34139 Prádanos de Ojeda;Total;De 90 a 94 años;2
34 Palencia;34139 Prádanos de Ojeda;Total;De 95 a 99 años;2
34 Palencia;34139 Prádanos de Ojeda;Total;100 y más años;0
34 Palencia;34140 Puebla de Valdavia, La;Total;De 65 a 69 años;16
34 Palencia;34140 Puebla de Valdavia, La;Total;De 70 a 74 años;9
34 Palencia;34140 Puebla de Valdavia, La;Total;De 75 a 79 años;7
34 Palencia;34140 Puebla de Valdavia, La;Total;De 80 a 84 años;7
34 Palencia;34140 Puebla de Valdavia, La;Total;De 85 a 89 años;6
34 Palencia;34140 Puebla de Valdavia, La;Total;De 90 a 94 años;2
34 Palencia;34140 Puebla de Valdavia, La;Total;De 95 a 99 años;0
34 Palencia;34140 Puebla de Valdavia, La;Total;100 y más años;0
34 Palencia;34141 Quintana del Puente;Total;De 65 a 69 años;13
34 Palencia;34141 Quintana del Puente;Total;De 70 a 74 años;18
34 Palencia;34141 Quintana del Puente;Total;De 75 a 79 años;4
34 Palencia;34141 Quintana del Puente;Total;De 80 a 84 años;9
34 Palencia;34141 Quintana del Puente;Total;De 85 a 89 años;8
34 Palencia;34141 Quintana del Puente;Total;De 90 a 94 años;6
34 Palencia;34141 Quintana del Puente;Total;De 95 a 99 años;0
34 Palencia;34141 Quintana del Puente;Total;100 y más años;0
34 Palencia;34143 Quintanilla de Onsoña;Total;De 65 a 69 años;15
34 Palencia;34143 Quintanilla de Onsoña;Total;De 70 a 74 años;12
34 Palencia;34143 Quintanilla de Onsoña;Total;De 75 a 79 años;10
