ID|TIPO_VIA|NOMBRE_VIA|PORTAL1|PORTAL2|CODPOSTAL|COD_INE_MUNICIPIO|PROVINCIA|MUNICIPIO|POBLACION|LATITUD_WGS84_4326|LONGITUD_WGS84_4326
05-E1-00001||PLAZA SANTA TERESA|6||05001|05019|AVILA|ÁVILA|AVILA||
05-E1-00008||CALLE CAPITAN PEÑAS|17||05003|05019|AVILA|ÁVILA|AVILA||
05-E1-00016||PLAZA PILON (DEL)|11||05412|05207|AVILA|SAN ESTEBAN DEL VALLE|SAN ESTEBAN DEL VALLE||
05-E1-00021||CALLE SANTA TERESA|61||05110|05022|AVILA|EL BARRACO|BARRACO (EL)||
05-E1-00031||CTRA GAVILANES|3||05461|05127|AVILA|MIJARES|MIJARES||
05-E1-00034||CALLE DOMINGO LABAJO|2||05480|05047|AVILA|CANDELEDA|CANDELEDA||
05-E1-00037||CALLE CERVANTES|22|||05240|AVILA|SOTILLO DE LA ADRADA|SOTILLO DE LA ADRADA||
05-E1-00040||CALLE CALVO SOTELO|2||05310|05074|AVILA|FONTIVEROS|FONTIVEROS||
05-E1-00041||CALLE ALCALDE MARTIN MARTIN BLAZQUEZ|S-N|||05135|AVILA|MUÑANA|MUÑANA||
05-E1-00050||CALLE TRISTE CONDESA|19||05400|05014|AVILA|ARENAS DE SAN PEDRO|ARENAS DE SAN PEDRO||
05-E1-00059||AVDA ESCUELAS|S-N||05621|05192|AVILA|PUERTO CASTILLA|PUERTO CASTILLA||
05-E1-00068||CALLE REGUERA (LA)|2||05490|05110|AVILA|LANZAHÍTA|LANZAHITA||
05-E1-00075||CALLE ISABEL LA CATOLICA|11||05220|05114|AVILA|MADRIGAL DE LAS ALTAS TORRES|MADRIGAL DE LAS ALTAS TORRES||
05-E1-00076||CALLE SAN CRISTOBAL|8||05510|05225|AVILA|SANTA MARÍA DEL BERROCAL|SANTA MARIA DEL BERROCAL||
05-E1-00077||CALLE IGLESIA|24||05100|05163|AVILA|NAVALUENGA|NAVALUENGA||
05-E1-00078||CALLE SEGOVIA|20||05005|05019|AVILA|ÁVILA|AVILA||
05-E1-00080||CALLE NUESTRA SEÑORA DE SONSOLES|83||05002|05019|AVILA|ÁVILA|AVILA||
05-E1-00083||CALLE ARROZ (EL)|28||05428|05055|AVILA|CASILLAS|CASILLAS||
05-E1-00087||CTRA AVILA|36||05414|05066|AVILA|CUEVAS DEL VALLE|CUEVAS DEL VALLE||
05-E1-00091||PLAZA GENERAL MOLA|43||05111|05211|AVILA|SAN JUAN DE LA NAVA|SAN JUAN DE LA NAVA||
05-E1-00096||CALLE PILON|S-N||05123|05160|AVILA|NAVALOSA|NAVALOSA||
05-E1-00098||CALLE CAÑO (DEL)|7||05215|05178|AVILA|PALACIOS DE GODA|PALACIOS DE GODA||
05-E1-00099||PLAZA IGLESIA (DE LA)|19||05164|05092|AVILA|HERNANSANCHO|HERNANSANCHO||
05-E1-00107||CALLE CONSTITUCION|38||05427|05095|AVILA|HIGUERA DE LAS DUEÑAS|HIGUERA DE LAS DUEÑAS||
05-E1-00109||CALLE AVILA|S-N||05358|05179|AVILA|PAPATRIGO|PAPATRIGO||
05-E1-00111||CTRA AVILA MUÑICO|S-N||05140|05121|AVILA|MARTIHERRERO|MARTIHERRERO||
05-E1-00121||PLAZA ESCUELAS|3||05212|05008|AVILA|ALDEASECA|ALDEASECA||
05-E1-00122||CALLE PLAZA (DE LA)|22||05520|05176|AVILA|PADIERNOS|PADIERNOS||
05-E1-00123||CALLE ANGOSTA|5||05593|05010|AVILA|LA ALDEHUELA|ALDEHUELA (LA)||
05-E1-00124||CALLE AVDA. DE LOURDES|29||05400|05014|AVILA|ARENAS DE SAN PEDRO|ARENAS DE SAN PEDRO||
05-E1-00132||CALLE HORNOS CALEROS (DE LOS)|60||05003|05019|AVILA|ÁVILA|AVILA||
05-E1-00134||CALLE CALENDULA|2||05001|05019|AVILA|ÁVILA|AVILA||
09-E1-00002||CALLE JOSE LUIS SANTAMARIA|47||09003|09059|BURGOS|BURGOS|BURGOS||
09-E1-00003||PASEO ESPOLON|22||09003|09059|BURGOS|BURGOS|BURGOS||
09-E1-00005||PLAZA VEGA|11||09002|09059|BURGOS|BURGOS|BURGOS||
09-E1-00007||AVDA CID CAMPEADOR|6||09005|09059|BURGOS|BURGOS|BURGOS||
09-E1-00013||CALLE CARDENAL SEGURA|8||09003|09059|BURGOS|BURGOS|BURGOS||
09-E1-00014||CALLE SAN MIGUEL|38|||09023|BURGOS|ARCOS|ARCOS||
09-E1-00018||CALLE MEDIODIA|6||09130|09377|BURGOS|TARDAJOS|TARDAJOS||
09-E1-00019||CALLE ISILLA|30||09400|09018|BURGOS|ARANDA DE DUERO|ARANDA DE DUERO||
09-E1-00021||PLAZA MAYOR|10||09400|09018|BURGOS|ARANDA DE DUERO|ARANDA DE DUERO||
09-E1-00023||CALLE ARIAS DE MIRANDA|22|||09141|BURGOS|FUENTESPINA|FUENTESPINA||
09-E1-00027||CALLE COSTANILLA|56||09391|09085|BURGOS|CASTRILLO DE LA VEGA|CASTRILLO DE LA VEGA||
09-E1-00034||CALLE BOTICA (DE LA)|19||09410|09261|BURGOS|PEÑARANDA DE DUERO|PEÑARANDA DE DUERO||
09-E1-00036||CALLE GENERAL SANZ PASTOR|47||09490|09483|BURGOS|ZAZUAR|ZAZUAR||
09-E1-00037||CALLE CERCAS|1||09250|09048|BURGOS|BELORADO|BELORADO||
09-E1-00038||CALLE PUENTE|5||09270|09098|BURGOS|CEREZO DE RÍO TIRÓN|CEREZO DE RIO TIRON||
09-E1-00047||CALLE SAN ISIDRO|20|||09074|BURGOS|CARDEÑAJIMENO|CARDEÑAJIMENO||
09-E1-00049||PLAZA IGLESIA|5||09246|09272|BURGOS|POZA DE LA SAL|POZA DE LA SAL||
09-E1-00051||CALLE CARRETERILLA|S-N||09110|09091|BURGOS|CASTROJERIZ|CASTROJERIZ||
09-E1-00053||CTRA POZA|12||09007|09059|BURGOS|BURGOS|BURGOS||
09-E1-00055||CALLE CARRETERA MIRANDA|27||09210|09412|BURGOS|VALLE DE TOBALINA|QUINTANA MARTIN GALINDEZ||
09-E1-00064||CALLE ARZOBISPO DE CASTRO|1||09007|09059|BURGOS|BURGOS|BURGOS||
09-E1-00066||CALLE PONIENTE|9||09390|09442|BURGOS|VILLALMANZO|VILLALMANZO||
09-E1-00067||CALLE FEDERICO OLMEDA|21||09006|09059|BURGOS|BURGOS|BURGOS||
09-E1-00069||CALLE BARRIO GIMENO|30||09001|09059|BURGOS|BURGOS|BURGOS||
09-E1-00075||CALLE ANTONIO SANCHEZ|S-N||09342|09350|BURGOS|SANTA MARÍA DEL CAMPO|SANTA MARIA DEL CAMPO||
09-E1-00077||CALLE SAN PEDRO Y SAN FELICES|14||09001|09059|BURGOS|BURGOS|BURGOS||
09-E1-00082||CALLE ARENAL|79||09200|09219|BURGOS|MIRANDA DE EBRO|MIRANDA DE EBRO||
09-E1-00091||AVDA VENA|6||09005|09059|BURGOS|BURGOS|BURGOS||
09-E1-00093||CALLE ALMIRANTE BONIFAZ|29||09200|09219|BURGOS|MIRANDA DE EBRO|MIRANDA DE EBRO||
09-E1-00094||PASEO REGINO SAINZ DE LA MAZA|12||09004|09059|BURGOS|BURGOS|BURGOS||
09-E1-00101||AVDA CID CAMPEADOR|89||09006|09059|BURGOS|BURGOS|BURGOS||
09-E1-00102||CALLE ESTACION|5||09200|09219|BURGOS|MIRANDA DE EBRO|MIRANDA DE EBRO||
09-E1-00108||CALLE JUAN DE MEDINA|7||09500|09209|BURGOS|MEDINA DE POMAR|MEDINA DE POMAR||
09-E1-00109||AVDA DE LA PAZ|22|||09059|BURGOS|BURGOS|BURGOS||
09-E1-00111||CALLE CARRETERA DE MIRANDA DE EBRO|0||09215|09109|BURGOS|CONDADO DE TREVIÑO|TREVIÑO||
09-E1-00114||AVDA ELADIO PERLADO|16||09007|09059|BURGOS|BURGOS|BURGOS||
09-E1-00118||CALLE SAN PABLO|37||09002|09059|BURGOS|BURGOS|BURGOS||
09-E1-00120||CALLE CIUDAD VIERZON|36||09200|09219|BURGOS|MIRANDA DE EBRO|MIRANDA DE EBRO||
09-E1-00122||CALLE JUAN DE PADILLA|19||09006|09059|BURGOS|BURGOS|BURGOS||
09-E1-00126||CALLE VILLARMERO|4||09197|09907|BURGOS|ALFOZ DE QUINTANADUEÑAS|QUINTANADUEÑAS||
09-E1-00127||CALLE ANDRES MARTINEZ ZATORRE|1||09002|09059|BURGOS|BURGOS|BURGOS||
09-E1-00128||AVDA LUIS MATEOS|1||09400|09018|BURGOS|ARANDA DE DUERO|ARANDA DE DUERO||
09-E1-00131||CALLE IGLESIA|S-N||09315|09136|BURGOS|FUENTECÉN|FUENTECEN||
09-E1-00132||AVDA GENERALISIMO|32||09341|09384|BURGOS|TORDÓMAR|TORDOMAR||
09-E1-00133||CALLE SAN PEDRO|32||09311|09168|BURGOS|LA HORRA|HORRA (LA)||
09-E1-00148||CALLE CAMINO DE LA FUENTE|2||09680|09246|BURGOS|PALACIOS DE LA SIERRA|PALACIOS DE LA SIERRA||
09-E1-00151||AVDA ALEJANDRO RODRIGUEZ DE VALCARCEL|22|||09413|BURGOS|VALLE DE VALDEBEZANA|SONCILLO||
09-E1-00161||CALLE BRASIL|19||09001|09059|BURGOS|BURGOS|BURGOS||
09-E1-00163||CALLE SAN FRANCISCO|31||09400|09018|BURGOS|ARANDA DE DUERO|ARANDA DE DUERO||
09-E1-00165||CALLE CONDESA MENCIA|159||09006|09059|BURGOS|BURGOS|BURGOS||
09-E1-00170||CALLE RONDA DEL FERROCARRIL|45||09200|09219|BURGOS|MIRANDA DE EBRO|MIRANDA DE EBRO||
09-E1-00173||CALLE ESTACION|32||09200|09219|BURGOS|MIRANDA DE EBRO|MIRANDA DE EBRO||
09-E1-00176||AVDA CID CAMPEADOR|20||09005|09059|BURGOS|BURGOS|BURGOS||
09-E1-00177||CALLE ALFONSO VI|23||09200|09219|BURGOS|MIRANDA DE EBRO|MIRANDA DE EBRO||
09-E1-00180||CALLE CALLEJA Y ZURITA|6||09001|09059|BURGOS|BURGOS|BURGOS||
09-E1-00182||CALLE CASTILLA|58|||09018|BURGOS|ARANDA DE DUERO|ARANDA DE DUERO||
09-E1-00183||CALLE RAMON Y CAJAL|11||09200|09219|BURGOS|MIRANDA DE EBRO|MIRANDA DE EBRO||
09-E1-00195||AVDA CASTILLA|57||09400|09018|BURGOS|ARANDA DE DUERO|ARANDA DE DUERO||
09-E1-00201||CALLE ESTEBAN SAEZ ALVARADO|32||09007|09059|BURGOS|BURGOS|BURGOS||
09-E1-00203||CALLE C/ PASEO LA SERNA|3|||09059|BURGOS|BURGOS|BURGOS||
09-E1-00205||CALLE NUESTRA SEÑORA DE FATIMA|18||09007|09059|BURGOS|BURGOS|BURGOS||
09-E1-00207||CALLE CALLE EL FRONTON|6|||09213|BURGOS|MERINDAD DE CUESTA-URRIA|NOFUENTES||
24-E1-00005||CALLE GARCIA PRIETO|2||24700|24008|LEON|ASTORGA|ASTORGA||
24-E1-00007||CALLE JOSE LEON IZAGUIRRE|2|||24137|LEON|SABERO|SABERO||
24-E1-00008||CALLE REPUBLICA ARGENTINA|6||24400|24115|LEON|PONFERRADA|PONFERRADA||
24-E1-00011||CALLE ASTORGA|S-N||24730|24066|LEON|DESTRIANA|DESTRIANA||
24-E1-00013||CALLE PLATERIAS|5||24003|24089|LEON|LEÓN|LEON||
24-E1-00021||CTRA CAMPO|0||24144|24145|LEON|SAN EMILIANO|SAN EMILIANO||
24-E1-00023||CALLE AVDA. SAN ANDRES|9||24009|24089|LEON|LEÓN|LEON||
24-E1-00029||AVDA ANCARES|14||24430|24196|LEON|VEGA DE ESPINAREDA|VEGA DE ESPINAREDA||
24-E1-00030||CALLE RAMON Y CAJAL|22||24640|24134|LEON|LA ROBLA|ROBLA (LA)||
24-E1-00032||CALLE CARRETERA DEGAÑA|36||24110|24202|LEON|VILLABLINO|CABOALLES DE ABAJO||
24-E1-00035||CALLE VEGA (LA)|S-N||24470|24110|LEON|PÁRAMO DEL SIL|PARAMO DEL SIL||
24-E1-00036||AVDA BAÑEZA (LA)|1||24350|24223|LEON|VILLAREJO DE ÓRBIGO|VEGUELLINA DE ORBIGO||
24-E1-00037||CALLE ASTORGA|4||24750|24010|LEON|LA BAÑEZA|BAÑEZA (LA)||
24-E1-00041||AVDA MARIANO ANDRES|53||24008|24089|LEON|LEÓN|LEON||
24-E1-00047||AVDA AVDA. GENERAL GOMEZ NUÑEZ|24||24400|24115|LEON|PONFERRADA|PONFERRADA||
24-E1-00049||AVDA LEON|32|||24153|LEON|SANTA CRISTINA DE VALMADRIGAL|MATALLANA DE VALMADRIGAL||
24-E1-00056||CALLE PUENTE DE HIERRO|64||24270|24039|LEON|CARRIZO|CARRIZO DE LA RIBERA||
24-E1-00057||AVDA MADRID|24||24005|24089|LEON|LEÓN|LEON||
24-E1-00058||CALLE CARRETERA ALMANZA|S-N||24880|24183|LEON|VALDERRUEDA|PUENTE ALMUHEY||
24-E1-00060||CALLE AMADEO LARAN|6||24660|24114|LEON|LA POLA DE GORDÓN|CIÑERA||
24-E1-00063||AVDA SANTALLA DE OSCOS|20||24560|24206|LEON|TORAL DE LOS VADOS|TORAL DE LOS VADOS||
24-E1-00064||PLAZA MAYOR|S-N||24240|24157|LEON|SANTA MARÍA DEL PÁRAMO|SANTA MARIA DEL PARAMO||
24-E1-00065||AVDA PORTUGAL|S-N||24400|24115|LEON|PONFERRADA|PONFERRADA||
24-E1-00066||CALLE SAN PEDRO|2||24007|24089|LEON|LEÓN|LEON||
24-E1-00071||VIA PICO TUERTO|5||24400|24115|LEON|PONFERRADA|PONFERRADA||
24-E1-00074||CALLE PASEO NUEVO|1||24220|24181|LEON|VALDERAS|VALDERAS||
24-E1-00079||AVDA ORENSE|S-N||24380|24122|LEON|PUENTE DE DOMINGO FLÓREZ|PUENTE DE DOMINGO FLOREZ||
24-E1-00083||AVDA ANTIBIOTICOS|86||24190|24089|LEON|LEÓN|ARMUNIA||
24-E1-00084||CALLE CASTILLA|5||24300|24014|LEON|BEMBIBRE|BEMBIBRE||
24-E1-00086||CALLE ANTONIO GAMONEDA|3||24003|24089|LEON|LEÓN|LEON||
24-E1-00087||AVDA CARLOS PINILLA|9||24200|24188|LEON|VALENCIA DE DON JUAN|VALENCIA DE DON JUAN||
24-E1-00088||CALLE GENERAL BENAVIDES|3||24750|24010|LEON|LA BAÑEZA|BAÑEZA (LA)||
24-E1-00089||AVDA CAMINO DE SANTIAGO|151||24410|24034|LEON|CAMPONARAYA|CAMPONARAYA||
24-E1-00090||PLAZA CONCORDIA|3||24850|24021|LEON|BOÑAR|BOÑAR||
24-E1-00091||AVDA ESPAÑA|1||24400|24115|LEON|PONFERRADA|PONFERRADA||
24-E1-00095||CALLE JOSE ANTONIO|6||24840|24193|LEON|LA VECILLA|VECILLA DE CURUEÑO (LA)||
24-E1-00106||AVDA FERNANDEZ LADREDA|52||24005|24089|LEON|LEÓN|LEON||
24-E1-00107||CALLE TORRE (LA)|3||24002|24089|LEON|LEÓN|LEON||
24-E1-00112||AVDA DOCTOR FLEMING|44||24009|24089|LEON|LEÓN|LEON||
24-E1-00114||CALLE ALCAZAR DE TOLEDO|4||24001|24089|LEON|LEÓN|LEON||
24-E1-00115||AVDA PARROCO PABLO DIEZ|238||24010|24142|LEON|SAN ANDRÉS DEL RABANEDO|TROBAJO DEL CAMINO||
24-E1-00116||AVDA MAGDALENA (LA)|2||24120|24167|LEON|SOTO Y AMÍO|CANALES-LA MAGDALENA||
24-E1-00117||CTRA LEON|0||24142|24029|LEON|CABRILLANES|CABRILLANES||
24-E1-00119||CALLE SANTA CLARA|12||24002|24089|LEON|LEÓN|LEON||
24-E1-00124||AVDA ALCALDE MIGUEL CASTAÑO|38|||24089|LEON|LEÓN|LEON||
24-E1-00133||CALLE REAL|166||24761|24003|LEON|ALIJA DEL INFANTADO|ALIJA DEL INFANTADO||
24-E1-00134||CALLE VILLA BENAVENTE|25|||24089|LEON|LEÓN|LEON||
24-E1-00137||AVDA DOCTOR FLEMING|8||24009|24089|LEON|LEÓN|LEON||
24-E1-00138||AVDA SAN MAMES|22||24007|24089|LEON|LEÓN|LEON||
24-E1-00140||AVDA SAN MAMES|62||24007|24089|LEON|LEÓN|LEON||
24-E1-00144||CALLE CERVANTES|5||24198|24189|LEON|VALVERDE DE LA VIRGEN|VIRGEN DEL CAMINO (LA)||
24-E1-00146||CALLE FRAY LUIS DE LEON|24||24005|24089|LEON|LEÓN|LEON||
24-E1-00147||CALLE REYES LEONESES|14||24008|24089|LEON|LEÓN|LEON||
24-E1-00150||AVDA PORTUGAL|87||24400|24115|LEON|PONFERRADA|PONFERRADA||
24-E1-00156||AVDA BIERZO (EL)|15||24300|24014|LEON|BEMBIBRE|BEMBIBRE||
24-E1-00160||AVDA PUEBLA|6||24400|24115|LEON|PONFERRADA|PONFERRADA||
24-E1-00161||AVDA ALCALDE MIGUEL CASTAÑO|60||24005|24089|LEON|LEÓN|LEON||
24-E1-00163||CALLE MAESTRO NICOLAS|46||24005|24089|LEON|LEÓN|LEON||
24-E1-00164||AVDA NOCEDO|20||24007|24089|LEON|LEÓN|LEON||
24-E1-00165||CALLE ELADIA BAYLINA|4||24400|24115|LEON|PONFERRADA|PONFERRADA||
24-E1-00166||AVDA PORTUGAL|6||24400|24115|LEON|PONFERRADA|PONFERRADA||
24-E1-00168||AVDA AVDA. PONFERRADA|45||24700|24008|LEON|ASTORGA|ASTORGA||
24-E1-00171||AVDA FERNANDEZ LADREDA|S-N|||24089|LEON|LEÓN|LEON||
24-E1-00174||AVDA DOCTORES TERRON|11|||24070|LEON|FABERO|FABERO||
24-E1-00181||CALLE ASTORGA|6|||24089|LEON|LEÓN|LEON||
24-E1-00186||CALLE PADRE ANGEL MARTINEZ FUERTES|37||24392|24205|LEON|VILLADANGOS DEL PÁRAMO|VILLADANGOS DEL PARAMO||
24-E1-00187||CALLE PALACIO (EL)|25||24794|24131|LEON|RIEGO DE LA VEGA|RIEGO DE LA VEGA||
24-E1-00188||CALLE DOCTOR VELEZ|15||24393|24159|LEON|SANTA MARINA DEL REY|SANTA MARINA DEL REY||
24-E1-00189||CALLE MAYOR|S-N||24930|24180|LEON|VALDEPOLO|QUINTANA DE RUEDA||
24-E1-00192||CALLE REAL|35||24710|24148|LEON|SAN JUSTO DE LA VEGA|SAN JUSTO DE LA VEGA||
24-E1-00193||AVDA CONSTITUCION (LA)|83||24320|24139|LEON|SAHAGÚN|SAHAGUN||
24-E1-00196||CALLE REAL|23||24012|24222|LEON|VILLAQUILAMBRE|VILLAOBISPO DE LAS REGUERAS||
24-E1-00201||CALLE REAL|9||24288|24224|LEON|VILLARES DE ÓRBIGO|VILLARES DE ORBIGO||
24-E1-00202||AVDA PLAZA (LA)|18||24357|24026|LEON|BUSTILLO DEL PÁRAMO|BUSTILLO DEL PARAMO||
24-E1-00205||CALLE JOSE CORDERO|S-N||24717|24185|LEON|VAL DE SAN LORENZO|VAL DE SAN LORENZO||
24-E1-00206||CALLE DOCTOR PAGIN ALLENDE|4||24791|24230|LEON|ZOTES DEL PÁRAMO|ZOTES DEL PARAMO||
24-E1-00208||CTRA CABOALLES|S-N||24122|24061|LEON|CUADROS|LORENZANA||
24-E1-00211||AVDA PRINCIPAL|60||24271|24092|LEON|LLAMAS DE LA RIBERA|LLAMAS DE LA RIBERA||
24-E1-00213||CALLE CARRO PINILLAS|S-N||24767|24154|LEON|SANTA ELENA DE JAMUZ|JIMENEZ DE JAMUZ||
24-E1-00214||AVDA SEVERO GOMEZ NUÑEZ|0||24492|24064|LEON|CUBILLOS DEL SIL|CUBILLOS DEL SIL||
24-E1-00217||CALLE REYES LEONESES|15||24008|24089|LEON|LEÓN|LEON||
24-E1-00219||CALLE ENTRAYO (EL)|3||24389|24016|LEON|BENUZA|POMBRIEGO||
24-E1-00220||CALLE SERNA (LA)|8||24223|24073|LEON|FRESNO DE LA VEGA|FRESNO DE LA VEGA||
24-E1-00223||CALLE ISIDRO ARIAS|S-N||24319|24102|LEON|NOCEDA DEL BIERZO|NOCEDA||
24-E1-00225||CALLE VIRGEN DE LAS ANGUSTIAS|14||24249|24113|LEON|POBLADURA DE PELAYO GARCÍA|POBLADURA DE PELAYO GARCIA||
24-E1-00226||PLAZA MAYOR|S-N||24174|24051|LEON|CEA|CEA||
24-E1-00236||AVDA PICOS DE EUROPA|49||24940|24063|LEON|CUBILLAS DE RUEDA|CUBILLAS DE RUEDA||
24-E1-00237||PASEO DAMAS (LAS)|0||24765|24216|LEON|VILLAMONTÁN DE LA VALDUERNA|MIÑAMBRES DE LA VALDUERNA||
24-E1-00240||CALLE MOLINO|S-N||24344|24213|LEON|VILLAMARTÍN DE DON SANCHO|VILLAMARTIN DE DON SANCHO||
24-E1-00241||CALLE ESCUELA GRANJA|3||24248|24087|LEON|LAGUNA DALGA|LAGUNA DALGA||
24-E1-00243||CALLE PABLO DIEZ|S-N||24152|24199|LEON|VEGAQUEMADA|VEGAQUEMADA||
24-E1-00246||CALLE SAN JULIAN|17||24397|24123|LEON|QUINTANA DEL CASTILLO|QUINTANA DEL CASTILLO||
24-E1-00247||CALLE NUEVA|3|||24158|LEON|SANTA MARÍA DE ORDÁS|SANTA MARIA DE ORDAS||
24-E1-00252||CALLE REAL|37||24763|24228|LEON|VILLAZALA|VALDESANDINAS||
24-E1-00256||AVDA ESPINA (LA)|42||24460|24169|LEON|TORENO|MATARROSA DEL SIL||
24-E1-00260||CALLE TELENO (EL)|18||24721|24091|LEON|LUYEGO|TABUYO DEL MONTE||
24-E1-00267||CTRA MEDULAS (LAS)|S-N||24442|24041|LEON|CARUCEDO|CARUCEDO||
24-E1-00268||CALLE ERAS (LAS)|S-N||24394|24182|LEON|VALDERREY|BARRIENTOS||
24-E1-00269||AVDA MURALLAS (LAS)|62||24700|24008|LEON|ASTORGA|ASTORGA||
24-E1-00270||CALLE CARBA (LA)|23||24796|24005|LEON|LA ANTIGUA|AUDANZAS DEL VALLE||
24-E1-00272||AVDA SAN VICENTE|3||24248|24174|LEON|URDIALES DEL PÁRAMO|URDIALES DEL PARAMO||
24-E1-00276||PLAZA ERA GRANDE|0||24746|24067|LEON|ENCINEDO|BAÑA (LA)||
24-E1-00279||CALLE CARCAVA (LA)|11||24324|24086|LEON|JOARILLA DE LAS MATAS|JOARILLA DE LAS MATAS||
24-E1-00283||CTRA PUEBLA DE SANABRIA|S-N||24400|24115|LEON|PONFERRADA|PONFERRADA||
24-E1-00285||CALLE MAYOR|45||24238|24002|LEON|ALGADEFE|ALGADEFE||
24-E1-00286||CALLE PASO|10||24238|24211|LEON|VILLAMANDOS|VILLAMANDOS||
24-E1-00291||CALLE CARRETERA (LA)|24||24293|24084|LEON|IZAGRE|ALBIRES||
24-E1-00293||CALLE LAGUNA|11|||24080|LEON|GRAJAL DE CAMPOS|GRAJAL DE CAMPOS||
24-E1-00297||CALLE SUSANA GONZALEZ|41||24300|24014|LEON|BEMBIBRE|BEMBIBRE||
24-E1-00299||CALLE UNICA|0|||24106|LEON|OSEJA DE SAJAMBRE|OSEJA DE SAJAMBRE||
24-E1-00303||AVDA FERROCARRIL|25||24400|24115|LEON|PONFERRADA|PONFERRADA||
24-E1-00307||CALLE TERESA MONJE|3||24010|24142|LEON|SAN ANDRÉS DEL RABANEDO|TROBAJO DEL CAMINO||
24-E1-00309||CALLE SAN IGNACIO DE LOYOLA|58||24010|24142|LEON|SAN ANDRÉS DEL RABANEDO|SAN ANDRES DEL RABANEDO||
24-E1-00311||CALLE SANTA ANA|S-N||24412|24027|LEON|CABAÑAS RARAS|CABAÑAS RARAS||
24-E1-00314||CALLE AVDA. DE ASTURIAS|110||24492|24115|LEON|PONFERRADA|COMPOSTILLA||
24-E1-00317||CALLE MAYOR|8|||24134|LEON|LA ROBLA|ROBLA (LA)||
24-E1-00326||AVDA RIO LUNA|37||24275|24133|LEON|RIOSECO DE TAPIA|RIOSECO DE TAPIA||
24-E1-00328||AVDA CONSTANTINO GANCEDO|27||24100|24202|LEON|VILLABLINO|VILLABLINO||
24-E1-00331||CALLE AZORIN|85|||24142|LEON|SAN ANDRÉS DEL RABANEDO|TROBAJO DEL CAMINO||
24-E1-00334||CALLE CTRA. LEON-COLLANZO|7|||24222|LEON|VILLAQUILAMBRE|VILLAQUILAMBRE||
34-E1-00001||CALLE MALDONADO|S-N||34003|34120|PALENCIA|PALENCIA|PALENCIA||
34-E1-00002||CALLE GENERAL FRANCO|12|||34005|PALENCIA|ALAR DEL REY|ALAR DEL REY||
34-E1-00005||CALLE BARRIO Y MIER|8||34001|34120|PALENCIA|PALENCIA|PALENCIA||
34-E1-00007||CALLE NATALIO REDONDO|8||34310|34029|PALENCIA|BECERRIL DE CAMPOS|BECERRIL DE CAMPOS||
34-E1-00008||CALLE CONDE GARAY|63||34460|34901|PALENCIA|OSORNO LA MAYOR|OSORNO||
34-E1-00009||CALLE REAL|5||34220|34098|PALENCIA|MAGAZ DE PISUERGA|MAGAZ DE PISUERGA||
34-E1-00011||CALLE JOSE ANTONIO PRIMO DE RIVERA|6||34120|34047|PALENCIA|CARRIÓN DE LOS CONDES|CARRION DE LOS CONDES||
34-E1-00016||PLAZA ESPAÑA|1|||34123|PALENCIA|PAREDES DE NAVA|PAREDES DE NAVA||
34-E1-00019||AVDA ABILIO CALDERON|23||34210|34069|PALENCIA|DUEÑAS|DUEÑAS||
34-E1-00020||CALLE IGLESIA (LA)|5||34250|34141|PALENCIA|QUINTANA DEL PUENTE|QUINTANA DEL PUENTE||
34-E1-00023||AVDA PRIMERO DE JUNIO|46||34200|34023|PALENCIA|VENTA DE BAÑOS|VENTA DE BAÑOS||
34-E1-00027||CALLE CARRETERA|0||34847|34904|PALENCIA|LA PERNÍA|SAN SALVADOR DE CANTAMUDA||
34-E1-00032||PLAZA MAYOR|S-N||34478|34052|PALENCIA|CASTRILLO DE VILLAVEGA|CASTRILLO DE VILLAVEGA||
34-E1-00033||CALLE RIO (DEL)|S-N||34468|34092|PALENCIA|LANTADILLA|LANTADILLA||
34-E1-00036||CALLE SANTIAGO AMON|12||34800|34004|PALENCIA|AGUILAR DE CAMPOO|AGUILAR DE CAMPOO||
34-E1-00037||AVDA VALDEGUDIN|9||34190|34225|PALENCIA|VILLAMURIEL DE CERRATO|VILLAMURIEL DE CERRATO||
34-E1-00049||CALLE MAYOR PRINCIPAL|104||34001|34120|PALENCIA|PALENCIA|PALENCIA||
34-E1-00050||CALLE HUERTOS (LOS)|4||34429|34159|PALENCIA|SAN CEBRIÁN DE CAMPOS|SAN CEBRIAN DE CAMPOS||
34-E1-00051||AVDA AGUILERA|1||34190|34225|PALENCIA|VILLAMURIEL DE CERRATO|VILLAMURIEL DE CERRATO||
34-E1-00052||CALLE COLON|20||34002|34120|PALENCIA|PALENCIA|PALENCIA||
34-E1-00065||CALLE HUERTAS (LAS)|1|||34157|PALENCIA|SALDAÑA|SALDAÑA||
34-E1-00066||CTRA MAGDALENA (LA)|25||34885|34171|PALENCIA|SANTIBÁÑEZ DE LA PEÑA|SANTIBAÑEZ DE LA PEÑA||
34-E1-00067||CALLE HERRADURA (LA)|2||34880|34080|PALENCIA|GUARDO|GUARDO||
34-E1-00078||CALLE FRANCISCO VIGHI|S-N|||34120|PALENCIA|PALENCIA|PALENCIA||
34-E1-00080||CALLE HERMANOS LOPEZ FRANCOS|1||34003|34120|PALENCIA|PALENCIA|PALENCIA||
34-E1-00085||PLAZA CERVANTES|1||34005|34120|PALENCIA|PALENCIA|PALENCIA||
34-E1-00086||AVDA VALLADOLID|29||34004|34120|PALENCIA|PALENCIA|PALENCIA||
